,policy_id,insured_occupation_pred_0,insured_occupation_pred_1,insured_hobbies_pred_0,insured_hobbies_pred_1,auto_make_pred_0,auto_make_pred_1,auto_model_pred_0,auto_model_pred_1,insured_education_level_pred_0,insured_education_level_pred_1,incident_state_pred_0,incident_state_pred_1,incident_city_pred_0,incident_city_pred_1,customer_months_log,policy_annual_premium_log,insured_zip_log,capital-gains_log,capital-loss_log,incident_hour_of_the_day_log,number_of_vehicles_involved_log,property_claim_log,vehicle_claim_log,total_claim_amount_log,detla_time_log,auto_year_log,policy_state_A,policy_state_B,policy_state_C,policy_state_nan,policy_csl_100/300,policy_csl_250/500,policy_csl_500/1000,policy_csl_nan,insured_sex_FEMALE,insured_sex_MALE,insured_sex_nan,insured_relationship_husband,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,insured_relationship_nan,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,incident_type_nan,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,collision_type_nan,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,incident_severity_nan,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,authorities_contacted_nan,property_damage_?,property_damage_NO,property_damage_YES,property_damage_nan,police_report_available_?,police_report_available_NO,police_report_available_YES,police_report_available_nan,picked_month_12月,picked_month_1月,picked_month_2月,picked_month_3月,picked_month_nan,policy_deductable_box_A,policy_deductable_box_B,policy_deductable_box_C,policy_deductable_box_nan,bodily_injuries_box_A,bodily_injuries_box_B,bodily_injuries_box_C,bodily_injuries_box_nan
364,661879,0.7499999999999992,0.25000000000000083,0.687500000000005,0.31249999999999495,0.7586206896551394,0.2413793103448606,0.8999467032828365,0.10005329671716343,0.7529411764705882,0.24705882352941178,0.7945205479452054,0.2054794520547945,0.7384615384615385,0.26153846153846155,5.5215009170622675,7.456038524106556,13.028476805788834,10.731296954842264,9.977481696783128,4.025530246221741,3.932021691934835,8.542472948676608,10.648491856002448,10.868340041544434,9.027860002572172,7.627062287927675,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
365,540954,0.7317073170731707,0.2682926829268293,0.7714285714285714,0.2285714285714287,0.7142857142857144,0.2857142857142856,0.7272727273011685,0.27272727269883146,0.7529411764705882,0.24705882352941178,0.6887417218543046,0.31125827814569534,0.7647058823529411,0.23529411764705882,5.278165678337183,7.570788553258794,13.077071009805884,11.289194366083743,3.9122229854308124,4.143293443953964,3.932021691934835,8.804326613386865,10.796264182103783,11.02245803310007,8.584853709047184,7.626575079573133,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
366,407028,0.8043478260869565,0.1956521739130435,0.13793103448389224,0.8620689655161077,0.7142857142857144,0.2857142857142856,0.7272727273011685,0.27272727269883146,0.7285714285714285,0.2714285714285714,0.7,0.3,0.7613636363636364,0.23863636363636365,4.406841191048319,7.201908865939036,12.981244437724659,3.9122229854308124,3.9122229854308124,3.9891692146047997,3.9704805749997147,8.532871639690821,10.635470997358349,10.839620322694545,9.036821160619542,7.624135470847207,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
367,221322,0.7547169811320755,0.24528301886792453,0.7692307692297061,0.23076923077029382,0.7560975609756098,0.24390243902439024,0.666734453213869,0.3332655467861309,0.7222222222222222,0.2777777777777778,0.6887417218543046,0.31125827814569534,0.7384615384615385,0.26153846153846155,5.68700925407037,7.253710976527901,13.036450327941228,10.519105800740245,3.9122229854308124,4.204841861985079,3.932021691934835,8.717192570686999,10.727158701701065,10.944823949875843,8.287279272801111,7.623157958440497,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
368,949831,0.7096774193548467,0.2903225806451533,0.9090909090909033,0.0909090909090967,0.7560975609756098,0.24390243902439024,0.666734453213869,0.3332655467861309,0.7222222222222222,0.2777777777777778,0.7945205479452054,0.2054794520547945,0.7647058823529411,0.23529411764705882,5.730132249978983,7.007826832706352,13.364700758970693,11.095984915118281,3.9122229854308124,4.276804998260776,3.9704805749997147,9.385889883478917,10.763208144562078,11.139467760771966,9.044641096417289,7.6294947754686815,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
369,805657,0.7111111111111111,0.28888888888888886,0.7499999999975094,0.2500000000024906,0.78,0.22,0.6923085067314225,0.3076914932685775,0.8441558441558441,0.15584415584415584,0.7222222222222222,0.2777777777777778,0.6987951807228916,0.30120481927710846,5.30831720112637,7.253158939994543,13.078026901824058,3.9122229854308124,10.492856575959518,4.143293443953964,3.932021691934835,9.221281301133711,10.60979796635314,10.91899011559142,9.042987424476149,7.626575079573133,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
370,719015,0.5909090909090909,0.4090909090909091,0.7714285714285714,0.2285714285714287,0.675,0.325,0.7000137733089299,0.2999862266910701,0.6857142857142857,0.3142857142857143,0.7,0.3,0.7647058823529411,0.23529411764705882,5.616807460641794,7.343814252174935,13.040065984838055,11.384387413413489,9.957976211304935,3.9704805749997147,3.9704805749997147,9.3572083111941,10.845641138829775,11.147454953182814,7.321856323151841,7.629980563742562,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
371,634313,0.8048780487804879,0.1951219512195122,0.7692307692297061,0.23076923077029382,0.7333333333333333,0.26666666666666666,0.6666668348455579,0.3333331651544421,0.8441558441558441,0.15584415584415584,0.6887417218543046,0.31125827814569534,0.7647058823529411,0.23529411764705882,4.969882741609291,7.387015929490549,13.274929963216909,9.256270258973965,3.9122229854308124,4.077706921069077,3.932021691934835,9.552227208870322,10.900768420055243,11.248999111076083,8.159091515894147,7.629008751089852,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
372,347924,0.8043478260869565,0.1956521739130435,0.7777777777772681,0.222222222222732,0.8,0.2,0.7999998668023182,0.20000013319768184,0.6857142857142857,0.3142857142857143,0.7945205479452054,0.2054794520547945,0.7613636363636364,0.23863636363636365,5.743035238577902,7.326932610043777,13.332457368371266,10.469483231332893,3.9122229854308124,4.043226691043491,3.932021691934835,9.321703734443664,10.694079224545126,11.117420737169686,9.124238762840433,7.6280359930985435,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
373,601299,0.85,0.15,0.7692307692297061,0.23076923077029382,0.6486486486486487,0.3513513513513513,0.6086956522742878,0.39130434772571226,0.6857142857142857,0.3142857142857143,0.6887417218543046,0.31125827814569534,0.6987951807228916,0.30120481927710846,5.828975028942396,7.210293943710593,13.340872221034324,11.020070890223732,10.29495548903236,4.262820712194002,3.9704805749997147,9.285727026267342,10.545499584097618,11.067107158689629,9.042869200344338,7.630951432892274,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
374,351957,0.7317073170731707,0.2682926829268293,0.7307692307696196,0.2692307692303803,0.8,0.2,0.7999998668023182,0.20000013319768184,0.6857142857142857,0.3142857142857143,0.811965811965812,0.18803418803418803,0.6987951807228916,0.30120481927710846,5.7462351389115875,7.071437531557153,13.073299196695794,10.44639336029425,3.9122229854308124,3.9704805749997147,3.932021691934835,6.1758880599104415,8.203306764267582,8.505122634471418,8.259460783320778,7.623157958440497,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
375,154140,0.85,0.15,0.7307692307696196,0.2692307692303803,0.6888888888888889,0.3111111111111111,0.6363636365794552,0.3636363634205448,0.7285714285714285,0.2714285714285714,0.6887417218543046,0.31125827814569534,0.6987951807228916,0.30120481927710846,5.081466474856847,7.0492895628752565,13.086062418417356,10.919171209365713,10.948118903248487,4.007514986887367,3.932021691934835,6.728640574735649,7.965896206095513,8.350432336484303,8.479908682608967,7.6246238689599775,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
376,662805,0.7105263157894738,0.2894736842105263,0.7714285714285714,0.2285714285714287,0.7586206896551394,0.2413793103448606,0.5833404943066703,0.4166595056933297,0.7222222222222222,0.2777777777777778,0.7222222222222222,0.2777777777777778,0.6987951807228916,0.30120481927710846,6.232467662722958,7.179818509887818,13.022799384954094,10.110542777988211,10.795116876333045,3.9891692146047997,3.932021691934835,6.5367060902399095,8.502893435512409,8.789509309964982,7.615795998132074,7.626575079573133,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
377,422651,0.7499999999999992,0.25000000000000083,0.8181818181818156,0.1818181818181845,0.7142857142857144,0.2857142857142856,0.6923085067314225,0.3076914932685775,0.8441558441558441,0.15584415584415584,0.7,0.3,0.6987951807228916,0.30120481927710846,5.288317534469703,7.0841342133204135,13.296730061260705,10.575972991867179,3.9122229854308124,4.262820712194002,3.9891692146047997,9.502338865265505,10.895164196793296,11.22764065013226,5.669915405144624,7.625112028656468,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
378,833137,0.7317073170731707,0.2682926829268293,0.7307692307696196,0.2692307692303803,0.8055555555555555,0.19444444444444456,0.7999802382958833,0.20001976170411678,0.8441558441558441,0.15584415584415584,0.6887417218543046,0.31125827814569534,0.6987951807228916,0.30120481927710846,5.552998343860403,7.047891064512712,12.946451657642122,3.9122229854308124,3.9122229854308124,4.189806245700679,3.9704805749997147,8.525956679636375,10.451204544020158,10.831707052903996,8.591374446598978,7.627549259025825,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
379,179830,0.8048780487804879,0.1951219512195122,0.7499999999975094,0.2500000000024906,0.6888888888888889,0.3111111111111111,0.6363636365794552,0.3636363634205448,0.7285714285714285,0.2714285714285714,0.6887417218543046,0.31125827814569534,0.759493670886076,0.24050632911392406,5.796088145440227,7.327307364731775,13.286814555906046,11.179674175524887,3.9122229854308124,4.290596418067994,3.932021691934835,9.842516526978844,11.19353268057915,11.585739121287046,6.023471805742962,7.63289034799842,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
380,958526,0.7499999999999992,0.25000000000000083,0.13793103448389224,0.8620689655161077,0.8333333333333331,0.16666666666666682,0.9199999999816386,0.08000000001836144,0.7325581395348837,0.26744186046511625,0.7,0.3,0.7647058823529411,0.23529411764705882,4.983675112513472,7.1515559943327665,13.03358901454069,3.9122229854308124,11.157093165906563,4.094511215001422,3.9704805749997147,9.640888910604385,11.001383084395437,11.300882696347006,8.754477883818812,7.628522490376457,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
381,411730,0.7647058823529409,0.23529411764705913,0.7692307692297061,0.23076923077029382,0.8,0.2,0.7999998668023182,0.20000013319768184,0.7325581395348837,0.26744186046511625,0.811965811965812,0.18803418803418803,0.6987951807228916,0.30120481927710846,5.389117390874476,7.040606440301795,12.970584239912883,3.9122229854308124,3.9122229854308124,4.159039321153912,3.932021691934835,8.481775318292238,10.56563439984778,10.894885942425828,8.599696254546911,7.626087633730899,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
382,708826,0.7096774193548467,0.2903225806451533,0.8571428571428565,0.14285714285714338,0.6486486486486487,0.3513513513513513,0.6086956522742878,0.39130434772571226,0.7529411764705882,0.24705882352941178,0.7945205479452054,0.2054794520547945,0.7283950617283951,0.2716049382716049,6.25960058434102,6.789545902455399,13.293155407237732,3.9122229854308124,3.9122229854308124,4.043226691043491,3.9704805749997147,9.229653663881052,10.61611892734489,11.032693867933757,8.746876909141172,7.623157958440497,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
383,114254,0.8529411764705869,0.14705882352941319,0.7777777777772681,0.222222222222732,0.6888888888888889,0.3111111111111111,0.7391304347840804,0.26086956521591953,0.7285714285714285,0.2714285714285714,0.6887417218543046,0.31125827814569534,0.7395833333333334,0.2604166666666667,4.859889920737045,7.251054160945627,13.063744389209475,9.505842537638175,10.567746713329653,4.159039321153912,3.932021691934835,9.10609146047968,10.857613615287619,11.162502507996896,8.81433190852177,7.629008751089852,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
384,683001,0.6744186046511628,0.32558139534883723,0.7499999999975094,0.2500000000024906,0.7142857142857144,0.2857142857142856,0.6923085067314225,0.3076914932685775,0.8441558441558441,0.15584415584415584,0.7,0.3,0.759493670886076,0.24050632911392406,5.993986364651492,7.263672936251688,12.981502354261119,3.9122229854308124,3.9122229854308124,4.159039321153912,3.932021691934835,9.588571992202619,11.005909408911146,11.371995455670437,9.02881969439284,7.627549259025825,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
385,807128,0.7317073170731707,0.2682926829268293,0.8999999999998901,0.1000000000001099,0.7333333333333333,0.26666666666666666,0.7692302989297419,0.23076970107025813,0.6857142857142857,0.3142857142857143,0.811965811965812,0.18803418803418803,0.7283950617283951,0.2716049382716049,6.084522191859013,7.488668374941084,13.063693490098945,3.9122229854308124,11.095984915118281,4.094511215001422,3.9704805749997147,8.790270633547513,10.699101290292672,10.977773165817347,8.826882811480987,7.63289034799842,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
386,978371,0.6842105263157896,0.3157894736842105,0.7931034482757644,0.20689655172423574,0.7428571428571429,0.2571428571428571,0.8999467032828365,0.10005329671716343,0.7325581395348837,0.26744186046511625,0.7,0.3,0.7395833333333334,0.2604166666666667,4.47745044438572,6.9566216307254125,12.992678315300365,3.9122229854308124,10.636216198478136,4.204841861985079,3.932021691934835,6.650291985114353,8.545782591900858,8.85338110190632,8.889860965562091,7.627549259025825,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
387,785496,0.7111111111111111,0.28888888888888886,0.7777777777772681,0.222222222222732,0.7551020408163265,0.24489795918367346,0.8999467032828365,0.10005329671716343,0.7285714285714285,0.2714285714285714,0.6887417218543046,0.31125827814569534,0.7613636363636364,0.23863636363636365,5.598458995349557,7.037308770237436,13.099324017937576,3.9122229854308124,10.89044194601642,4.174541104216377,3.932021691934835,8.556415827644592,10.48938382065252,10.809586726464198,8.195336426540962,7.62364683408516,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
388,550447,0.7096774193548467,0.2903225806451533,0.687500000000005,0.31249999999999495,0.7428571428571429,0.2571428571428571,0.6680049263364651,0.3319950736635348,0.72,0.28,0.7945205479452054,0.2054794520547945,0.6987951807228916,0.30120481927710846,4.934545872989001,7.041551636500362,13.305053216374077,3.9122229854308124,3.9122229854308124,3.9891692146047997,3.932021691934835,6.57787526583017,8.576029862860413,8.923459311961597,8.917982049557123,7.6294947754686815,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
389,478889,0.8048780487804879,0.1951219512195122,0.7499999999975094,0.2500000000024906,0.7142857142857144,0.2857142857142856,0.7272727273011685,0.27272727269883146,0.8441558441558441,0.15584415584415584,0.6887417218543046,0.31125827814569534,0.7283950617283951,0.2716049382716049,5.811170932648264,7.08799132928507,13.077474813085864,10.950455783552059,10.774781127684546,4.127295662361787,3.9514360077849813,8.726807230241732,10.799249197306063,11.105182915460023,7.182359710640586,7.627062287927675,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
390,909927,0.7317073170731707,0.2682926829268293,0.13793103448389224,0.8620689655161077,0.675,0.325,0.6428577463028629,0.3571422536971373,0.7529411764705882,0.24705882352941178,0.7945205479452054,0.2054794520547945,0.7384615384615385,0.26153846153846155,5.916229016422076,7.045898520663578,12.94428164384379,3.9122229854308124,10.952034038754148,4.248638088989106,3.9514360077849813,8.601536178083593,10.65334606089684,11.031011346615744,5.758933319121049,7.625112028656468,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
391,268878,0.7499999999999992,0.25000000000000083,0.7777777777772681,0.222222222222732,0.78,0.22,0.8095238091402848,0.1904761908597152,0.8441558441558441,0.15584415584415584,0.5625001484871478,0.4374998515128522,0.7395833333333334,0.2604166666666667,5.298367365298079,6.989123261936472,13.26390635887429,3.9122229854308124,11.062473608029778,4.174541104216377,3.9704805749997147,8.427708212138906,10.366309517756035,10.600875976295294,7.455304269356559,7.626087633730899,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
392,115901,0.5909090909090909,0.4090909090909091,0.8571428571428565,0.14285714285714338,0.7333333333333333,0.26666666666666666,0.6666668348455579,0.3333331651544421,0.7529411764705882,0.24705882352941178,0.6887417218543046,0.31125827814569534,0.7395833333333334,0.2604166666666667,5.24707670235444,7.307195607834132,13.089929045386993,11.295130210982375,3.9122229854308124,3.932021691934835,3.932021691934835,8.697347401209576,10.806875601652036,11.08289626476258,8.58634791647086,7.623157958440497,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
393,528231,0.6842105263157896,0.3157894736842105,0.7307692307696196,0.2692307692303803,0.7551020408163265,0.24489795918367346,0.7894736822067031,0.2105263177932968,0.7285714285714285,0.2714285714285714,0.811965811965812,0.18803418803418803,0.7283950617283951,0.2716049382716049,5.998961375534605,7.453816763836942,13.08598153165113,11.03000695653704,9.546884748852367,3.9704805749997147,3.932021691934835,8.999990876570786,11.005128749426873,11.266129512982591,8.737775064432508,7.628522490376457,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
394,611393,0.7105263157894738,0.2894736842105263,0.8181818181818156,0.1818181818181845,0.7428571428571429,0.2571428571428571,0.6680049263364651,0.3319950736635348,0.7285714285714285,0.2714285714285714,0.6887417218543046,0.31125827814569534,0.6987951807228916,0.30120481927710846,5.484838426405745,7.127493037161514,13.04947007339632,3.9122229854308124,3.9122229854308124,4.248638088989106,3.9704805749997147,8.485910964931914,10.558231945350588,10.797573778912684,7.504947571958351,7.625599950169337,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
395,961511,0.5909090909090909,0.4090909090909091,0.8999999999998901,0.1000000000001099,0.7560975609756098,0.24390243902439024,0.666734453213869,0.3332655467861309,0.6857142857142857,0.3142857142857143,0.811965811965812,0.18803418803418803,0.7613636363636364,0.23863636363636365,5.204061630622316,7.005852480521752,13.052891126747827,10.907661131559461,11.03228967407753,3.9891692146047997,3.9704805749997147,9.545455259243989,10.861169908660713,11.206875870965238,7.100035417420305,7.6280359930985435,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
396,880486,0.7317073170731707,0.2682926829268293,0.8846153846099656,0.11538461539003436,0.6756756756756757,0.3243243243243243,0.7857140114207767,0.2142859885792233,0.6857142857142857,0.3142857142857143,0.7945205479452054,0.2054794520547945,0.7613636363636364,0.23863636363636365,5.220409877671511,7.233563716006163,13.321256874584725,3.9122229854308124,10.760941026806336,4.094511215001422,3.932021691934835,9.10609146047968,10.598782674617155,10.885135407901503,7.512623006156047,7.623157958440497,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
397,571544,0.6744186046511628,0.32558139534883723,0.7307692307696196,0.2692307692303803,0.8,0.2,0.7999998668023182,0.20000013319768184,0.6857142857142857,0.3142857142857143,0.7945205479452054,0.2054794520547945,0.7395833333333334,0.2604166666666667,5.700477017647475,7.230360381223147,13.011349154062708,3.9122229854308124,3.9122229854308124,3.9514360077849813,3.932021691934835,6.598522652499912,8.43988224907182,8.721277870779677,8.064639620423366,7.632405971550957,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
398,500371,0.6842105263157896,0.3157894736842105,0.7499999999975094,0.2500000000024906,0.7551020408163265,0.24489795918367346,0.7894736822067031,0.2105263177932968,0.7529411764705882,0.24705882352941178,0.7945205479452054,0.2054794520547945,0.7384615384615385,0.26153846153846155,5.823075480844184,7.358365822058277,13.332274176770706,10.517672961833552,3.9122229854308124,4.143293443953964,3.9704805749997147,9.403355382778818,10.642563903761904,10.92505697672067,8.805976157662009,7.629008751089852,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
399,343896,0.7547169811320755,0.24528301886792453,0.7777777777772681,0.222222222222732,0.6756756756756757,0.3243243243243243,0.7857140114207767,0.2142859885792233,0.6857142857142857,0.3142857142857143,0.7222222222222222,0.2777777777777778,0.7647058823529411,0.23529411764705882,5.609508424550726,7.093512593461983,13.03854256333317,3.9122229854308124,3.9122229854308124,4.060615409477973,3.932021691934835,6.68337346133251,8.148448558084052,8.538760926659084,8.073406086188529,7.629008751089852,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
400,823414,0.5909090909090909,0.4090909090909091,0.7307692307696196,0.2692307692303803,0.6756756756756757,0.3243243243243243,0.7857140114207767,0.2142859885792233,0.8441558441558441,0.15584415584415584,0.7945205479452054,0.2054794520547945,0.7283950617283951,0.2716049382716049,5.375324702908821,6.9681069223668795,13.346616728662703,10.760474252730724,3.9122229854308124,4.204841861985079,3.9891692146047997,8.21500913838562,10.2136528474529,10.513171870856063,9.091445343284649,7.62364683408516,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
401,579399,0.5909090909090909,0.4090909090909091,0.7692307692297061,0.23076923077029382,0.7142857142857144,0.2857142857142856,0.6923085067314225,0.3076914932685775,0.8441558441558441,0.15584415584415584,0.811965811965812,0.18803418803418803,0.7647058823529411,0.23529411764705882,5.087658061722327,7.038379951185041,13.07626500810222,3.9122229854308124,3.9122229854308124,4.219654753187547,3.9704805749997147,8.333753409641707,10.31589550323799,10.434263145684097,8.144682086201167,7.6280359930985435,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
